date,item,sales,prev_sales,dayofweek,weekofyear
2018-09-11,item_4,29,34.0,1,37
2018-09-12,item_4,29,29.0,2,37
2018-09-13,item_4,24,29.0,3,37
2018-09-14,item_4,20,24.0,4,37
2018-09-15,item_4,22,20.0,5,37
2018-09-16,item_4,24,22.0,6,37
2018-09-17,item_4,18,24.0,0,38
2018-09-18,item_4,34,18.0,1,38
2018-09-19,item_4,21,34.0,2,38
2018-09-20,item_4,34,21.0,3,38
2018-09-21,item_4,31,34.0,4,38
2018-09-22,item_4,20,31.0,5,38
2018-09-23,item_4,18,20.0,6,38
2018-09-24,item_4,31,18.0,0,39
2018-09-25,item_4,18,31.0,1,39
2018-09-26,item_4,25,18.0,2,39
2018-09-27,item_4,22,25.0,3,39
2018-09-28,item_4,15,22.0,4,39
2018-09-29,item_4,27,15.0,5,39
2018-09-30,item_4,26,27.0,6,39
2018-10-01,item_4,25,26.0,0,40
2018-10-02,item_4,30,25.0,1,40
2018-10-03,item_4,24,30.0,2,40
2018-10-04,item_4,17,24.0,3,40
2018-10-05,item_4,26,17.0,4,40
2018-10-06,item_4,25,26.0,5,40
2018-10-07,item_4,27,25.0,6,40
2018-10-08,item_4,25,27.0,0,41
2018-10-09,item_4,28,25.0,1,41
2018-10-10,item_4,20,28.0,2,41
2018-10-11,item_4,22,20.0,3,41
2018-10-12,item_4,30,22.0,4,41
2018-10-13,item_4,26,30.0,5,41
2018-10-14,item_4,32,26.0,6,41
2018-10-15,item_4,30,32.0,0,42
2018-10-16,item_4,27,30.0,1,42
2018-10-17,item_4,26,27.0,2,42
2018-10-18,item_4,25,26.0,3,42
2018-10-19,item_4,25,25.0,4,42
2018-10-20,item_4,22,25.0,5,42
2018-10-21,item_4,27,22.0,6,42
2018-10-22,item_4,22,27.0,0,43
2018-10-23,item_4,32,22.0,1,43
2018-10-24,item_4,22,32.0,2,43
2018-10-25,item_4,29,22.0,3,43
2018-10-26,item_4,26,29.0,4,43
2018-10-27,item_4,28,26.0,5,43
2018-10-28,item_4,26,28.0,6,43
2018-10-29,item_4,25,26.0,0,44
2018-10-30,item_4,27,25.0,1,44
2018-10-31,item_4,21,27.0,2,44
2018-11-01,item_4,22,21.0,3,44
2018-11-02,item_4,26,22.0,4,44
2018-11-03,item_4,27,26.0,5,44
2018-11-04,item_4,24,27.0,6,44
2018-11-05,item_4,28,24.0,0,45
2018-11-06,item_4,30,28.0,1,45
2018-11-07,item_4,20,30.0,2,45
2018-11-08,item_4,35,20.0,3,45
2018-11-09,item_4,25,35.0,4,45
2018-11-10,item_4,29,25.0,5,45
2018-11-11,item_4,27,29.0,6,45
2018-11-12,item_4,40,27.0,0,46
2018-11-13,item_4,28,40.0,1,46
2018-11-14,item_4,29,28.0,2,46
2018-11-15,item_4,29,29.0,3,46
2018-11-16,item_4,33,29.0,4,46
2018-11-17,item_4,23,33.0,5,46
2018-11-18,item_4,30,23.0,6,46
2018-11-19,item_4,21,30.0,0,47
2018-11-20,item_4,22,21.0,1,47
2018-11-21,item_4,22,22.0,2,47
2018-11-22,item_4,23,22.0,3,47
2018-11-23,item_4,31,23.0,4,47
2018-11-24,item_4,20,31.0,5,47
2018-11-25,item_4,28,20.0,6,47
2018-11-26,item_4,28,28.0,0,48
2018-11-27,item_4,24,28.0,1,48
2018-11-28,item_4,31,24.0,2,48
2018-11-29,item_4,37,31.0,3,48
2018-11-30,item_4,30,37.0,4,48
2018-12-01,item_4,18,30.0,5,48
2018-12-02,item_4,31,18.0,6,48
2018-12-03,item_4,21,31.0,0,49
2018-12-04,item_4,32,21.0,1,49
2018-12-05,item_4,38,32.0,2,49
2018-12-06,item_4,20,38.0,3,49
2018-12-07,item_4,27,20.0,4,49
2018-12-08,item_4,14,27.0,5,49
2018-12-09,item_4,36,14.0,6,49
2018-12-10,item_4,31,36.0,0,50
2018-12-11,item_4,27,31.0,1,50
2018-12-12,item_4,26,27.0,2,50
2018-12-13,item_4,29,26.0,3,50
2018-12-14,item_4,30,29.0,4,50
2018-12-15,item_4,20,30.0,5,50
2018-12-16,item_4,28,20.0,6,50
2018-12-17,item_4,39,28.0,0,51
2018-12-18,item_4,17,39.0,1,51
2018-12-19,item_4,22,17.0,2,51
2018-12-20,item_4,26,22.0,3,51
2018-12-21,item_4,30,26.0,4,51
2018-12-22,item_4,27,30.0,5,51
2018-12-23,item_4,18,27.0,6,51
2018-12-24,item_4,18,18.0,0,52
2018-12-25,item_4,22,18.0,1,52
2018-12-26,item_4,19,22.0,2,52
2018-12-27,item_4,18,19.0,3,52
2018-12-28,item_4,24,18.0,4,52
2018-12-29,item_4,22,24.0,5,52
2018-12-30,item_4,22,22.0,6,52
2018-12-31,item_4,33,22.0,0,1
2019-01-01,item_4,33,33.0,1,1
2019-01-02,item_4,19,33.0,2,1
2019-01-03,item_4,20,19.0,3,1
2019-01-04,item_4,30,20.0,4,1
2019-01-05,item_4,26,30.0,5,1
2019-01-06,item_4,36,26.0,6,1
2019-01-07,item_4,37,36.0,0,2
2019-01-08,item_4,24,37.0,1,2
2019-01-09,item_4,26,24.0,2,2
2019-01-10,item_4,26,26.0,3,2
2019-01-11,item_4,32,26.0,4,2
2019-01-12,item_4,23,32.0,5,2
2019-01-13,item_4,27,23.0,6,2
2019-01-14,item_4,31,27.0,0,3
2019-01-15,item_4,23,31.0,1,3
2019-01-16,item_4,23,23.0,2,3
2019-01-17,item_4,25,23.0,3,3
2019-01-18,item_4,27,25.0,4,3
2019-01-19,item_4,24,27.0,5,3
2019-01-20,item_4,40,24.0,6,3
2019-01-21,item_4,22,40.0,0,4
2019-01-22,item_4,25,22.0,1,4
2019-01-23,item_4,21,25.0,2,4
2019-01-24,item_4,30,21.0,3,4
2019-01-25,item_4,27,30.0,4,4
2019-01-26,item_4,30,27.0,5,4
2019-01-27,item_4,32,30.0,6,4
2019-01-28,item_4,33,32.0,0,5
2019-01-29,item_4,29,33.0,1,5
2019-01-30,item_4,34,29.0,2,5
2019-01-31,item_4,20,34.0,3,5
2019-02-01,item_4,17,20.0,4,5
2019-02-02,item_4,24,17.0,5,5
2019-02-03,item_4,27,24.0,6,5
2019-02-04,item_4,29,27.0,0,6
2019-02-05,item_4,29,29.0,1,6
2019-02-06,item_4,19,29.0,2,6
2019-02-07,item_4,31,19.0,3,6
2019-02-08,item_4,23,31.0,4,6
2019-02-09,item_4,23,23.0,5,6
2019-02-10,item_4,30,23.0,6,6
2019-02-11,item_4,17,30.0,0,7
2019-02-12,item_4,18,17.0,1,7
2019-02-13,item_4,36,18.0,2,7
2019-02-14,item_4,31,36.0,3,7
2019-02-15,item_4,24,31.0,4,7
2019-02-16,item_4,20,24.0,5,7
2019-02-17,item_4,26,20.0,6,7
2019-02-18,item_4,37,26.0,0,8
2019-02-19,item_4,27,37.0,1,8
2019-02-20,item_4,16,27.0,2,8
2019-02-21,item_4,29,16.0,3,8
2019-02-22,item_4,32,29.0,4,8
2019-02-23,item_4,23,32.0,5,8
2019-02-24,item_4,24,23.0,6,8
2019-02-25,item_4,26,24.0,0,9
2019-02-26,item_4,20,26.0,1,9
2019-02-27,item_4,28,20.0,2,9
2019-02-28,item_4,32,28.0,3,9
2019-03-01,item_4,26,32.0,4,9
2019-03-02,item_4,20,26.0,5,9
2019-03-03,item_4,23,20.0,6,9
2019-03-04,item_4,21,23.0,0,10
2019-03-05,item_4,41,21.0,1,10
2019-03-06,item_4,23,41.0,2,10
2019-03-07,item_4,20,23.0,3,10
2019-03-08,item_4,28,20.0,4,10
2019-03-09,item_4,36,28.0,5,10
2019-03-10,item_4,20,36.0,6,10
2019-03-11,item_4,32,20.0,0,11
2019-03-12,item_4,17,32.0,1,11
2019-03-13,item_4,24,17.0,2,11
2019-03-14,item_4,28,24.0,3,11
2019-03-15,item_4,37,28.0,4,11
2019-03-16,item_4,23,37.0,5,11
2019-03-17,item_4,15,23.0,6,11
2019-03-18,item_4,19,15.0,0,12
2019-03-19,item_4,24,19.0,1,12
2019-03-20,item_4,31,24.0,2,12
2019-03-21,item_4,24,31.0,3,12
2019-03-22,item_4,20,24.0,4,12
2019-03-23,item_4,29,20.0,5,12
2019-03-24,item_4,24,29.0,6,12
2019-03-25,item_4,28,24.0,0,13
2019-03-26,item_4,24,28.0,1,13
2019-03-27,item_4,34,24.0,2,13
2019-03-28,item_4,20,34.0,3,13
2019-03-29,item_4,32,20.0,4,13
2019-03-30,item_4,28,32.0,5,13
2019-03-31,item_4,33,28.0,6,13
2019-04-01,item_4,18,33.0,0,14
2019-04-02,item_4,30,18.0,1,14
2019-04-03,item_4,28,30.0,2,14
2019-04-04,item_4,31,28.0,3,14
2019-04-05,item_4,17,31.0,4,14
2019-04-06,item_4,20,17.0,5,14
2019-04-07,item_4,27,20.0,6,14
2019-04-08,item_4,28,27.0,0,15
2019-04-09,item_4,21,28.0,1,15
2019-04-10,item_4,32,21.0,2,15
2019-04-11,item_4,18,32.0,3,15
2019-04-12,item_4,28,18.0,4,15
2019-04-13,item_4,35,28.0,5,15
2019-04-14,item_4,27,35.0,6,15
2019-04-15,item_4,28,27.0,0,16
2019-04-16,item_4,24,28.0,1,16
2019-04-17,item_4,21,24.0,2,16
2019-04-18,item_4,27,21.0,3,16
2019-04-19,item_4,29,27.0,4,16
2019-04-20,item_4,27,29.0,5,16
2019-04-21,item_4,25,27.0,6,16
2019-04-22,item_4,25,25.0,0,17
2019-04-23,item_4,24,25.0,1,17
2019-04-24,item_4,23,24.0,2,17
2019-04-25,item_4,33,23.0,3,17
2019-04-26,item_4,17,33.0,4,17
2019-04-27,item_4,23,17.0,5,17
2019-04-28,item_4,25,23.0,6,17
2019-04-29,item_4,30,25.0,0,18
2019-04-30,item_4,25,30.0,1,18
2019-05-01,item_4,24,25.0,2,18
2019-05-02,item_4,31,24.0,3,18
2019-05-03,item_4,26,31.0,4,18
2019-05-04,item_4,22,26.0,5,18
2019-05-05,item_4,36,22.0,6,18
2019-05-06,item_4,27,36.0,0,19
2019-05-07,item_4,26,27.0,1,19
2019-05-08,item_4,24,26.0,2,19
2019-05-09,item_4,25,24.0,3,19
2019-05-10,item_4,15,25.0,4,19
2019-05-11,item_4,29,15.0,5,19
2019-05-12,item_4,26,29.0,6,19
2019-05-13,item_4,30,26.0,0,20
2019-05-14,item_4,21,30.0,1,20
2019-05-15,item_4,23,21.0,2,20
2019-05-16,item_4,28,23.0,3,20
2019-05-17,item_4,31,28.0,4,20
2019-05-18,item_4,17,31.0,5,20
2019-05-19,item_4,29,17.0,6,20
2019-05-20,item_4,26,29.0,0,21
2019-05-21,item_4,27,26.0,1,21
2019-05-22,item_4,25,27.0,2,21
2019-05-23,item_4,29,25.0,3,21
2019-05-24,item_4,25,29.0,4,21
2019-05-25,item_4,25,25.0,5,21
2019-05-26,item_4,27,25.0,6,21
2019-05-27,item_4,20,27.0,0,22
2019-05-28,item_4,32,20.0,1,22
2019-05-29,item_4,34,32.0,2,22
2019-05-30,item_4,33,34.0,3,22
2019-05-31,item_4,26,33.0,4,22
2019-06-01,item_4,22,26.0,5,22
2019-06-02,item_4,28,22.0,6,22
2019-06-03,item_4,30,28.0,0,23
2019-06-04,item_4,27,30.0,1,23
2019-06-05,item_4,25,27.0,2,23
2019-06-06,item_4,22,25.0,3,23
2019-06-07,item_4,23,22.0,4,23
2019-06-08,item_4,32,23.0,5,23
2019-06-09,item_4,33,32.0,6,23
2019-06-10,item_4,33,33.0,0,24
2019-06-11,item_4,33,33.0,1,24
2019-06-12,item_4,23,33.0,2,24
2019-06-13,item_4,36,23.0,3,24
2019-06-14,item_4,24,36.0,4,24
2019-06-15,item_4,24,24.0,5,24
2019-06-16,item_4,25,24.0,6,24
2019-06-17,item_4,34,25.0,0,25
2019-06-18,item_4,25,34.0,1,25
2019-06-19,item_4,22,25.0,2,25
2019-06-20,item_4,30,22.0,3,25
2019-06-21,item_4,27,30.0,4,25
2019-06-22,item_4,36,27.0,5,25
2019-06-23,item_4,26,36.0,6,25
2019-06-24,item_4,27,26.0,0,26
2019-06-25,item_4,19,27.0,1,26
2019-06-26,item_4,26,19.0,2,26
2019-06-27,item_4,26,26.0,3,26
2019-06-28,item_4,27,26.0,4,26
2019-06-29,item_4,23,27.0,5,26
2019-06-30,item_4,21,23.0,6,26
2019-07-01,item_4,24,21.0,0,27
2019-07-02,item_4,24,24.0,1,27
2019-07-03,item_4,22,24.0,2,27
2019-07-04,item_4,15,22.0,3,27
2019-07-05,item_4,17,15.0,4,27
2019-07-06,item_4,30,17.0,5,27
2019-07-07,item_4,31,30.0,6,27
2019-07-08,item_4,35,31.0,0,28
2019-07-09,item_4,19,35.0,1,28
2019-07-10,item_4,19,19.0,2,28
2019-07-11,item_4,26,19.0,3,28
2019-07-12,item_4,24,26.0,4,28
2019-07-13,item_4,29,24.0,5,28
2019-07-14,item_4,23,29.0,6,28
2019-07-15,item_4,19,23.0,0,29
2019-07-16,item_4,31,19.0,1,29
2019-07-17,item_4,17,31.0,2,29
2019-07-18,item_4,31,17.0,3,29
2019-07-19,item_4,34,31.0,4,29
2019-07-20,item_4,29,34.0,5,29
2019-07-21,item_4,31,29.0,6,29
2019-07-22,item_4,22,31.0,0,30
2019-07-23,item_4,20,22.0,1,30
2019-07-24,item_4,21,20.0,2,30
2019-07-25,item_4,21,21.0,3,30
2019-07-26,item_4,32,21.0,4,30
2019-07-27,item_4,32,32.0,5,30
2019-07-28,item_4,22,32.0,6,30
2019-07-29,item_4,33,22.0,0,31
2019-07-30,item_4,28,33.0,1,31
2019-07-31,item_4,22,28.0,2,31
2019-08-01,item_4,17,22.0,3,31
2019-08-02,item_4,26,17.0,4,31
2019-08-03,item_4,25,26.0,5,31
2019-08-04,item_4,26,25.0,6,31
2019-08-05,item_4,29,26.0,0,32
2019-08-06,item_4,38,29.0,1,32
2019-08-07,item_4,23,38.0,2,32
2019-08-08,item_4,27,23.0,3,32
2019-08-09,item_4,24,27.0,4,32
2019-08-10,item_4,27,24.0,5,32
2019-08-11,item_4,25,27.0,6,32
2019-08-12,item_4,33,25.0,0,33
2019-08-13,item_4,22,33.0,1,33
2019-08-14,item_4,27,22.0,2,33
2019-08-15,item_4,36,27.0,3,33
2019-08-16,item_4,17,36.0,4,33
2019-08-17,item_4,25,17.0,5,33
2019-08-18,item_4,14,25.0,6,33
2019-08-19,item_4,31,14.0,0,34
2019-08-20,item_4,23,31.0,1,34
2019-08-21,item_4,32,23.0,2,34
2019-08-22,item_4,22,32.0,3,34
2019-08-23,item_4,27,22.0,4,34
2019-08-24,item_4,27,27.0,5,34
2019-08-25,item_4,31,27.0,6,34
2019-08-26,item_4,19,31.0,0,35
2019-08-27,item_4,26,19.0,1,35
2019-08-28,item_4,23,26.0,2,35
2019-08-29,item_4,30,23.0,3,35
2019-08-30,item_4,12,30.0,4,35
2019-08-31,item_4,30,12.0,5,35
2019-09-01,item_4,24,30.0,6,35
2019-09-02,item_4,30,24.0,0,36
2019-09-03,item_4,25,30.0,1,36
2019-09-04,item_4,27,25.0,2,36
2019-09-05,item_4,29,27.0,3,36
2019-09-06,item_4,29,29.0,4,36
2019-09-07,item_4,19,29.0,5,36
2019-09-08,item_4,26,19.0,6,36
2019-09-09,item_4,23,26.0,0,37
2019-09-10,item_4,27,23.0,1,37
2019-09-11,item_4,25,27.0,2,37
2019-09-12,item_4,31,25.0,3,37
2019-09-13,item_4,34,31.0,4,37
2019-09-14,item_4,25,34.0,5,37
2019-09-15,item_4,34,25.0,6,37
2019-09-16,item_4,32,34.0,0,38
2019-09-17,item_4,33,32.0,1,38
2019-09-18,item_4,20,33.0,2,38
2019-09-19,item_4,25,20.0,3,38
2019-09-20,item_4,23,25.0,4,38
2019-09-21,item_4,23,23.0,5,38
2019-09-22,item_4,25,23.0,6,38
2019-09-23,item_4,30,25.0,0,39
2019-09-24,item_4,30,30.0,1,39
2019-09-25,item_4,19,30.0,2,39
2019-09-26,item_4,31,19.0,3,39
2019-09-27,item_4,16,31.0,4,39
2019-09-28,item_4,32,16.0,5,39
2019-09-29,item_4,22,32.0,6,39
2019-09-30,item_4,26,22.0,0,40
2019-10-01,item_4,22,26.0,1,40
2019-10-02,item_4,23,22.0,2,40
2019-10-03,item_4,24,23.0,3,40
2019-10-04,item_4,17,24.0,4,40
2019-10-05,item_4,21,17.0,5,40
2019-10-06,item_4,31,21.0,6,40
2019-10-07,item_4,30,31.0,0,41
2019-10-08,item_4,24,30.0,1,41
2019-10-09,item_4,23,24.0,2,41
2019-10-10,item_4,30,23.0,3,41
2019-10-11,item_4,23,30.0,4,41
2019-10-12,item_4,27,23.0,5,41
2019-10-13,item_4,34,27.0,6,41
2019-10-14,item_4,22,34.0,0,42
2019-10-15,item_4,25,22.0,1,42
2019-10-16,item_4,25,25.0,2,42
2019-10-17,item_4,23,25.0,3,42
2019-10-18,item_4,17,23.0,4,42
2019-10-19,item_4,25,17.0,5,42
2019-10-20,item_4,18,25.0,6,42
2019-10-21,item_4,31,18.0,0,43
2019-10-22,item_4,24,31.0,1,43
2019-10-23,item_4,36,24.0,2,43
2019-10-24,item_4,19,36.0,3,43
2019-10-25,item_4,32,19.0,4,43
2019-10-26,item_4,25,32.0,5,43
2019-10-27,item_4,27,25.0,6,43
2019-10-28,item_4,17,27.0,0,44
2019-10-29,item_4,25,17.0,1,44
2019-10-30,item_4,23,25.0,2,44
2019-10-31,item_4,20,23.0,3,44
2019-11-01,item_4,23,20.0,4,44
2019-11-02,item_4,22,23.0,5,44
2019-11-03,item_4,23,22.0,6,44
2019-11-04,item_4,33,23.0,0,45
2019-11-05,item_4,20,33.0,1,45
2019-11-06,item_4,23,20.0,2,45
2019-11-07,item_4,15,23.0,3,45
2019-11-08,item_4,26,15.0,4,45
2019-11-09,item_4,23,26.0,5,45
2019-11-10,item_4,27,23.0,6,45
2019-11-11,item_4,23,27.0,0,46
2019-11-12,item_4,23,23.0,1,46
2019-11-13,item_4,23,23.0,2,46
2019-11-14,item_4,23,23.0,3,46
2019-11-15,item_4,26,23.0,4,46
2019-11-16,item_4,19,26.0,5,46
2019-11-17,item_4,25,19.0,6,46
2019-11-18,item_4,31,25.0,0,47
2019-11-19,item_4,25,31.0,1,47
2019-11-20,item_4,23,25.0,2,47
2019-11-21,item_4,15,23.0,3,47
2019-11-22,item_4,31,15.0,4,47
2019-11-23,item_4,19,31.0,5,47
2019-11-24,item_4,29,19.0,6,47
2019-11-25,item_4,40,29.0,0,48
2019-11-26,item_4,31,40.0,1,48
2019-11-27,item_4,21,31.0,2,48
2019-11-28,item_4,24,21.0,3,48
2019-11-29,item_4,18,24.0,4,48
2019-11-30,item_4,20,18.0,5,48
2019-12-01,item_4,28,20.0,6,48
2019-12-02,item_4,20,28.0,0,49
2019-12-03,item_4,21,20.0,1,49
2019-12-04,item_4,25,21.0,2,49
2019-12-05,item_4,17,25.0,3,49
2019-12-06,item_4,35,17.0,4,49
2019-12-07,item_4,31,35.0,5,49
2019-12-08,item_4,23,31.0,6,49
2019-12-09,item_4,28,23.0,0,50
2019-12-10,item_4,17,28.0,1,50
2019-12-11,item_4,23,17.0,2,50
2019-12-12,item_4,20,23.0,3,50
2019-12-13,item_4,38,20.0,4,50
2019-12-14,item_4,17,38.0,5,50
2019-12-15,item_4,23,17.0,6,50
2019-12-16,item_4,25,23.0,0,51
2019-12-17,item_4,21,25.0,1,51
2019-12-18,item_4,22,21.0,2,51
2019-12-19,item_4,21,22.0,3,51
2019-12-20,item_4,25,21.0,4,51
2019-12-21,item_4,35,25.0,5,51
2019-12-22,item_4,24,35.0,6,51
2019-12-23,item_4,26,24.0,0,52
2019-12-24,item_4,24,26.0,1,52
2019-12-25,item_4,25,24.0,2,52
2019-12-26,item_4,21,25.0,3,52
2019-12-27,item_4,28,21.0,4,52
2019-12-28,item_4,15,28.0,5,52
2019-12-29,item_4,26,15.0,6,52
2019-12-30,item_4,21,26.0,0,1
2019-12-31,item_4,20,21.0,1,1
2018-01-01,item_5,47,0.0,0,1
2018-01-02,item_5,39,47.0,1,1
2018-01-03,item_5,55,39.0,2,1
2018-01-04,item_5,49,55.0,3,1
2018-01-05,item_5,41,49.0,4,1
2018-01-06,item_5,55,41.0,5,1
2018-01-07,item_5,46,55.0,6,1
2018-01-08,item_5,31,46.0,0,2
2018-01-09,item_5,31,31.0,1,2
2018-01-10,item_5,44,31.0,2,2
2018-01-11,item_5,42,44.0,3,2
2018-01-12,item_5,47,42.0,4,2
2018-01-13,item_5,34,47.0,5,2
2018-01-14,item_5,55,34.0,6,2
2018-01-15,item_5,52,55.0,0,3
2018-01-16,item_5,57,52.0,1,3
2018-01-17,item_5,45,57.0,2,3
2018-01-18,item_5,49,45.0,3,3
2018-01-19,item_5,42,49.0,4,3
2018-01-20,item_5,46,42.0,5,3
2018-01-21,item_5,55,46.0,6,3
2018-01-22,item_5,54,55.0,0,4
2018-01-23,item_5,36,54.0,1,4
2018-01-24,item_5,47,36.0,2,4
2018-01-25,item_5,54,47.0,3,4
2018-01-26,item_5,38,54.0,4,4
2018-01-27,item_5,43,38.0,5,4
2018-01-28,item_5,49,43.0,6,4
2018-01-29,item_5,51,49.0,0,5
2018-01-30,item_5,42,51.0,1,5
2018-01-31,item_5,55,42.0,2,5
2018-02-01,item_5,53,55.0,3,5
2018-02-02,item_5,54,53.0,4,5
2018-02-03,item_5,43,54.0,5,5
2018-02-04,item_5,44,43.0,6,5
2018-02-05,item_5,50,44.0,0,6
2018-02-06,item_5,40,50.0,1,6
2018-02-07,item_5,44,40.0,2,6
2018-02-08,item_5,50,44.0,3,6
2018-02-09,item_5,43,50.0,4,6
2018-02-10,item_5,36,43.0,5,6
2018-02-11,item_5,41,36.0,6,6
2018-02-12,item_5,38,41.0,0,7
2018-02-13,item_5,50,38.0,1,7
2018-02-14,item_5,34,50.0,2,7
2018-02-15,item_5,40,34.0,3,7
2018-02-16,item_5,42,40.0,4,7
2018-02-17,item_5,50,42.0,5,7
2018-02-18,item_5,34,50.0,6,7
2018-02-19,item_5,48,34.0,0,8
2018-02-20,item_5,41,48.0,1,8
2018-02-21,item_5,45,41.0,2,8
2018-02-22,item_5,38,45.0,3,8
2018-02-23,item_5,41,38.0,4,8
2018-02-24,item_5,46,41.0,5,8
2018-02-25,item_5,59,46.0,6,8
2018-02-26,item_5,50,59.0,0,9
2018-02-27,item_5,52,50.0,1,9
2018-02-28,item_5,45,52.0,2,9
2018-03-01,item_5,42,45.0,3,9
2018-03-02,item_5,41,42.0,4,9
2018-03-03,item_5,56,41.0,5,9
2018-03-04,item_5,47,56.0,6,9
2018-03-05,item_5,45,47.0,0,10
2018-03-06,item_5,41,45.0,1,10
2018-03-07,item_5,49,41.0,2,10
2018-03-08,item_5,43,49.0,3,10
2018-03-09,item_5,46,43.0,4,10
2018-03-10,item_5,40,46.0,5,10
2018-03-11,item_5,55,40.0,6,10
2018-03-12,item_5,44,55.0,0,11
2018-03-13,item_5,42,44.0,1,11
2018-03-14,item_5,48,42.0,2,11
2018-03-15,item_5,41,48.0,3,11
2018-03-16,item_5,51,41.0,4,11
2018-03-17,item_5,29,51.0,5,11
2018-03-18,item_5,42,29.0,6,11
2018-03-19,item_5,49,42.0,0,12
2018-03-20,item_5,66,49.0,1,12
2018-03-21,item_5,39,66.0,2,12
2018-03-22,item_5,46,39.0,3,12
2018-03-23,item_5,46,46.0,4,12
2018-03-24,item_5,51,46.0,5,12
2018-03-25,item_5,36,51.0,6,12
2018-03-26,item_5,38,36.0,0,13
2018-03-27,item_5,42,38.0,1,13
2018-03-28,item_5,36,42.0,2,13
2018-03-29,item_5,46,36.0,3,13
2018-03-30,item_5,48,46.0,4,13
2018-03-31,item_5,52,48.0,5,13
2018-04-01,item_5,46,52.0,6,13
2018-04-02,item_5,47,46.0,0,14
2018-04-03,item_5,52,47.0,1,14
2018-04-04,item_5,57,52.0,2,14
2018-04-05,item_5,52,57.0,3,14
2018-04-06,item_5,45,52.0,4,14
2018-04-07,item_5,48,45.0,5,14
2018-04-08,item_5,46,48.0,6,14
2018-04-09,item_5,42,46.0,0,15
2018-04-10,item_5,40,42.0,1,15
2018-04-11,item_5,53,40.0,2,15
2018-04-12,item_5,46,53.0,3,15
2018-04-13,item_5,51,46.0,4,15
2018-04-14,item_5,51,51.0,5,15
2018-04-15,item_5,55,51.0,6,15
2018-04-16,item_5,45,55.0,0,16
2018-04-17,item_5,48,45.0,1,16
2018-04-18,item_5,51,48.0,2,16
2018-04-19,item_5,43,51.0,3,16
2018-04-20,item_5,43,43.0,4,16
2018-04-21,item_5,45,43.0,5,16
2018-04-22,item_5,37,45.0,6,16
2018-04-23,item_5,46,37.0,0,17
2018-04-24,item_5,45,46.0,1,17
2018-04-25,item_5,38,45.0,2,17
2018-04-26,item_5,57,38.0,3,17
2018-04-27,item_5,51,57.0,4,17
2018-04-28,item_5,41,51.0,5,17
2018-04-29,item_5,45,41.0,6,17
2018-04-30,item_5,51,45.0,0,18
2018-05-01,item_5,55,51.0,1,18
2018-05-02,item_5,57,55.0,2,18
2018-05-03,item_5,46,57.0,3,18
2018-05-04,item_5,51,46.0,4,18
2018-05-05,item_5,55,51.0,5,18
2018-05-06,item_5,54,55.0,6,18
2018-05-07,item_5,36,54.0,0,19
2018-05-08,item_5,36,36.0,1,19
2018-05-09,item_5,45,36.0,2,19
2018-05-10,item_5,66,45.0,3,19
2018-05-11,item_5,54,66.0,4,19
2018-05-12,item_5,47,54.0,5,19
2018-05-13,item_5,47,47.0,6,19
2018-05-14,item_5,52,47.0,0,20
2018-05-15,item_5,56,52.0,1,20
2018-05-16,item_5,38,56.0,2,20
2018-05-17,item_5,38,38.0,3,20
2018-05-18,item_5,50,38.0,4,20
2018-05-19,item_5,32,50.0,5,20
2018-05-20,item_5,47,32.0,6,20
2018-05-21,item_5,42,47.0,0,21
2018-05-22,item_5,49,42.0,1,21
2018-05-23,item_5,52,49.0,2,21
2018-05-24,item_5,53,52.0,3,21
2018-05-25,item_5,42,53.0,4,21
2018-05-26,item_5,34,42.0,5,21
2018-05-27,item_5,45,34.0,6,21
2018-05-28,item_5,56,45.0,0,22
2018-05-29,item_5,37,56.0,1,22
2018-05-30,item_5,25,37.0,2,22
2018-05-31,item_5,49,25.0,3,22
2018-06-01,item_5,49,49.0,4,22
2018-06-02,item_5,36,49.0,5,22
2018-06-03,item_5,46,36.0,6,22
2018-06-04,item_5,61,46.0,0,23
2018-06-05,item_5,43,61.0,1,23
2018-06-06,item_5,47,43.0,2,23
2018-06-07,item_5,49,47.0,3,23
2018-06-08,item_5,56,49.0,4,23
2018-06-09,item_5,43,56.0,5,23
2018-06-10,item_5,53,43.0,6,23
2018-06-11,item_5,42,53.0,0,24
2018-06-12,item_5,49,42.0,1,24
2018-06-13,item_5,41,49.0,2,24
2018-06-14,item_5,46,41.0,3,24
2018-06-15,item_5,38,46.0,4,24
2018-06-16,item_5,52,38.0,5,24
2018-06-17,item_5,37,52.0,6,24
2018-06-18,item_5,55,37.0,0,25
2018-06-19,item_5,48,55.0,1,25
2018-06-20,item_5,40,48.0,2,25
2018-06-21,item_5,51,40.0,3,25
2018-06-22,item_5,40,51.0,4,25
2018-06-23,item_5,47,40.0,5,25
2018-06-24,item_5,39,47.0,6,25
2018-06-25,item_5,38,39.0,0,26
2018-06-26,item_5,53,38.0,1,26
2018-06-27,item_5,44,53.0,2,26
2018-06-28,item_5,37,44.0,3,26
2018-06-29,item_5,50,37.0,4,26
2018-06-30,item_5,47,50.0,5,26
2018-07-01,item_5,50,47.0,6,26
2018-07-02,item_5,50,50.0,0,27
2018-07-03,item_5,40,50.0,1,27
2018-07-04,item_5,49,40.0,2,27
2018-07-05,item_5,39,49.0,3,27
2018-07-06,item_5,38,39.0,4,27
2018-07-07,item_5,46,38.0,5,27
